"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","186","640840","0.0-3.0-0.85","+","null","","","","","",""
"","1747","html-keyboard-response","187","642589","0.0-3.0-1.85","refletir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","188","643091","0.0-3.0-0.86","+","null","","","","","",""
"","708","html-keyboard-response","189","643801","0.0-3.0-1.86","pedaço","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","190","644304","0.0-3.0-0.87","+","null","","","","","",""
"","994","html-keyboard-response","191","645300","0.0-3.0-1.87","incomodar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","192","645802","0.0-3.0-0.88","+","null","","","","","",""
"","642","html-keyboard-response","193","646446","0.0-3.0-1.88","avenas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","194","646948","0.0-3.0-0.89","+","null","","","","","",""
"","1594","html-keyboard-response","195","648544","0.0-3.0-1.89","encelhor","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","196","649047","0.0-3.0-0.90","+","null","","","","","",""
"","1287","html-keyboard-response","197","650336","0.0-3.0-1.90","imitar","s","v","cog","word","S","exp","6"
"","null","html-keyboard-response","198","650838","0.0-3.0-0.91","+","null","","","","","",""
"","1182","html-keyboard-response","199","652022","0.0-3.0-1.91","terdia","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","200","652525","0.0-3.0-0.92","+","null","","","","","",""
"","739","html-keyboard-response","201","653266","0.0-3.0-1.92","burtos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","202","653769","0.0-3.0-0.93","+","null","","","","","",""
"","628","html-keyboard-response","203","654399","0.0-3.0-1.93","tímido","s","a","cog","word","S","exp","6"
"","null","html-keyboard-response","204","654901","0.0-3.0-0.94","+","null","","","","","",""
"","669","html-keyboard-response","205","655573","0.0-3.0-1.94","chorão","s","a","noncog","word","S","exp","6"
"","null","html-keyboard-response","206","656075","0.0-3.0-0.95","+","null","","","","","",""
"","574","html-keyboard-response","207","656652","0.0-3.0-1.95","chato","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","208","657154","0.0-3.0-0.96","+","null","","","","","",""
"","2119","html-keyboard-response","209","659276","0.0-3.0-1.96","candifência","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","210","659778","0.0-3.0-0.97","+","null","","","","","",""
"","789","html-keyboard-response","211","660569","0.0-3.0-1.97","montanha","s","n","cog","word","S","exp","8"
"","null","html-keyboard-response","212","661070","0.0-3.0-0.98","+","null","","","","","",""
"","1175","html-keyboard-response","213","662247","0.0-3.0-1.98","uchães","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","214","662750","0.0-3.0-0.99","+","null","","","","","",""
"","401","html-keyboard-response","215","663153","0.0-3.0-1.99","verde","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","216","663655","0.0-3.0-0.100","+","null","","","","","",""
"","599","html-keyboard-response","217","664257","0.0-3.0-1.100","tio","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","218","664759","0.0-3.0-0.101","+","null","","","","","",""
"","426","html-keyboard-response","219","665187","0.0-3.0-1.101","gruja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","220","665689","0.0-3.0-0.102","+","null","","","","","",""
"","1190","html-keyboard-response","221","666881","0.0-3.0-1.102","dencosto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","222","667384","0.0-3.0-0.103","+","null","","","","","",""
"","2284","html-keyboard-response","223","669674","0.0-3.0-1.103","suipestar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","224","670176","0.0-3.0-0.104","+","null","","","","","",""
"","1156","html-keyboard-response","225","671334","0.0-3.0-1.104","cinema","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","226","671837","0.0-3.0-0.105","+","null","","","","","",""
"","2671","html-keyboard-response","227","674510","0.0-3.0-1.105","manais","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","228","675012","0.0-3.0-0.106","+","null","","","","","",""
"","902","html-keyboard-response","229","675916","0.0-3.0-1.106","medalha","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","230","676418","0.0-3.0-0.107","+","null","","","","","",""
"","1754","html-keyboard-response","231","678174","0.0-3.0-1.107","telafonir","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","232","678677","0.0-3.0-0.108","+","null","","","","","",""
"","2085","html-keyboard-response","233","680764","0.0-3.0-1.108","tatear","s","v","cog","word","S","exp","6"
"","null","html-keyboard-response","234","681266","0.0-3.0-0.109","+","null","","","","","",""
"","1607","html-keyboard-response","235","682876","0.0-3.0-1.109","francês","s","a","cog","word","S","exp","7"
"","null","html-keyboard-response","236","683377","0.0-3.0-0.110","+","null","","","","","",""
"","536","html-keyboard-response","237","683915","0.0-3.0-1.110","cravo","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","238","684417","0.0-3.0-0.111","+","null","","","","","",""
"","905","html-keyboard-response","239","685324","0.0-3.0-1.111","filosofia","s","n","cog","word","S","exp","9"
"","null","html-keyboard-response","240","685827","0.0-3.0-0.112","+","null","","","","","",""
"","1211","html-keyboard-response","241","687041","0.0-3.0-1.112","detative","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","242","687542","0.0-3.0-0.113","+","null","","","","","",""
"","1211","html-keyboard-response","243","688755","0.0-3.0-1.113","sanque","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","244","689258","0.0-3.0-0.114","+","null","","","","","",""
"","956","html-keyboard-response","245","690216","0.0-3.0-1.114","animado","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","246","690718","0.0-3.0-0.115","+","null","","","","","",""
"","423","html-keyboard-response","247","691143","0.0-3.0-1.115","protas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","248","691646","0.0-3.0-0.116","+","null","","","","","",""
"","975","html-keyboard-response","249","692623","0.0-3.0-1.116","cenada","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","250","693125","0.0-3.0-0.117","+","null","","","","","",""
"","392","html-keyboard-response","251","693519","0.0-3.0-1.117","raspar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","252","694021","0.0-3.0-0.118","+","null","","","","","",""
"","828","html-keyboard-response","253","694851","0.0-3.0-1.118","nacional","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","254","695353","0.0-3.0-0.119","+","null","","","","","",""
"","868","html-keyboard-response","255","696224","0.0-3.0-1.119","propaganda","s","n","cog","word","S","exp","10"
"","null","html-keyboard-response","256","696726","0.0-3.0-0.120","+","null","","","","","",""
"","586","html-keyboard-response","257","697314","0.0-3.0-1.120","fofo","s","a","noncog","word","S","exp","4"
"","null","html-keyboard-response","258","697816","0.0-3.0-0.121","+","null","","","","","",""
"","504","html-keyboard-response","259","698323","0.0-3.0-1.121","fino","s","a","cog","word","S","exp","4"
"","null","html-keyboard-response","260","698825","0.0-3.0-0.122","+","null","","","","","",""
"","1054","html-keyboard-response","261","699882","0.0-3.0-1.122","crolatário","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","262","700384","0.0-3.0-0.123","+","null","","","","","",""
"","450","html-keyboard-response","263","700836","0.0-3.0-1.123","atapdar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","264","701338","0.0-3.0-0.124","+","null","","","","","",""
"","454","html-keyboard-response","265","701794","0.0-3.0-1.124","mal","s","a","cog","word","S","exp","3"
"","null","html-keyboard-response","266","702297","0.0-3.0-0.125","+","null","","","","","",""
"","797","html-keyboard-response","267","703095","0.0-3.0-1.125","ilhure","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","268","703598","0.0-3.0-0.126","+","null","","","","","",""
"","734","html-keyboard-response","269","704334","0.0-3.0-1.126","disbrituir","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","270","704836","0.0-3.0-0.127","+","null","","","","","",""
"","1186","html-keyboard-response","271","706023","0.0-3.0-1.127","ótimo","s","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","272","706526","0.0-3.0-0.128","+","null","","","","","",""
"","551","html-keyboard-response","273","707079","0.0-3.0-1.128","franda","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","274","707581","0.0-3.0-0.129","+","null","","","","","",""
"","854","html-keyboard-response","275","708437","0.0-3.0-1.129","espinho","s","n","noncog","word","S","exp","7"
"","null","html-keyboard-response","276","708939","0.0-3.0-0.130","+","null","","","","","",""
"","761","html-keyboard-response","277","709702","0.0-3.0-1.130","ocinto","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","278","710205","0.0-3.0-0.131","+","null","","","","","",""
"","927","html-keyboard-response","279","711134","0.0-3.0-1.131","perdão","s","n","noncog","word","S","exp","6"
"","null","html-keyboard-response","280","711636","0.0-3.0-0.132","+","null","","","","","",""
"","612","html-keyboard-response","281","712250","0.0-3.0-1.132","trabalhar","s","v","noncog","word","S","exp","9"
"","null","html-keyboard-response","282","712752","0.0-3.0-0.133","+","null","","","","","",""
"","543","html-keyboard-response","283","713297","0.0-3.0-1.133","promeção","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","284","713800","0.0-3.0-0.134","+","null","","","","","",""
"","2050","html-keyboard-response","285","715851","0.0-3.0-1.134","sintonizar","s","v","noncog","word","S","exp","10"
"","null","html-keyboard-response","286","716354","0.0-3.0-0.135","+","null","","","","","",""
"","16660","html-keyboard-response","287","733016","0.0-3.0-1.135","rovaz","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","288","733518","0.0-3.0-0.136","+","null","","","","","",""
