"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","1316","html-keyboard-response","119","261916","0.0-3.0-1.51","nivelado","s","a","cog","word","S","exp","8"
"","null","html-keyboard-response","120","262438","0.0-3.0-0.52","+","null","","","","","",""
"","1399","html-keyboard-response","121","263836","0.0-3.0-1.52","extravagante","s","a","cog","word","S","exp","12"
"","null","html-keyboard-response","122","264343","0.0-3.0-0.53","+","null","","","","","",""
"","725","html-keyboard-response","123","265069","0.0-3.0-1.53","morar","s","v","noncog","word","S","exp","5"
"","null","html-keyboard-response","124","265573","0.0-3.0-0.54","+","null","","","","","",""
"","1200","html-keyboard-response","125","266774","0.0-3.0-1.54","vervas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","126","267277","0.0-3.0-0.55","+","null","","","","","",""
"","738","html-keyboard-response","127","268015","0.0-3.0-1.55","atrasar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","128","268519","0.0-3.0-0.56","+","null","","","","","",""
"","768","html-keyboard-response","129","269286","0.0-3.0-1.56","perbas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","130","269799","0.0-3.0-0.57","+","null","","","","","",""
"","834","html-keyboard-response","131","270634","0.0-3.0-1.57","avenas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","132","271134","0.0-3.0-0.58","+","null","","","","","",""
"","1338","html-keyboard-response","133","272472","0.0-3.0-1.58","manais","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","134","272976","0.0-3.0-0.59","+","null","","","","","",""
"","1064","html-keyboard-response","135","274041","0.0-3.0-1.59","civil","s","a","cog","word","S","exp","5"
"","null","html-keyboard-response","136","274559","0.0-3.0-0.60","+","null","","","","","",""
"","763","html-keyboard-response","137","275322","0.0-3.0-1.60","crutas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","138","275839","0.0-3.0-0.61","+","null","","","","","",""
"","1402","html-keyboard-response","139","277241","0.0-3.0-1.61","pritas","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","140","277754","0.0-3.0-0.62","+","null","","","","","",""
"","927","html-keyboard-response","141","278683","0.0-3.0-1.62","oper","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","142","279197","0.0-3.0-0.63","+","null","","","","","",""
"","1847","html-keyboard-response","143","281046","0.0-3.0-1.63","motre","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","144","281550","0.0-3.0-0.64","+","null","","","","","",""
"","967","html-keyboard-response","145","282518","0.0-3.0-1.64","verceja","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","146","283034","0.0-3.0-0.65","+","null","","","","","",""
"","1753","html-keyboard-response","147","284787","0.0-3.0-1.65","trenos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","148","285300","0.0-3.0-0.66","+","null","","","","","",""
"","1461","html-keyboard-response","149","286762","0.0-3.0-1.66","selir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","150","287264","0.0-3.0-0.67","+","null","","","","","",""
"","837","html-keyboard-response","151","288101","0.0-3.0-1.67","euorpa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","152","288614","0.0-3.0-0.68","+","null","","","","","",""
